seqid,source,type,start,stop,score,strand,phase,name,length,overlap_id,overlap_ortho_id,overlap_name,overlap_strand,left_hand_id,left_hand_ortho,left_hand_name,left_hand_dist,left_hand_strand,right_hand_id,right_hand_ortho,right_hand_name,right_hand_dist,right_hand_strand,num_replicates,replicates
PfDd2_01,annotation,intersect_peaks,168430,169230,.,.,.,ipeak_30,801,PfDd2_010008500,PF3D7_0104700,.,+,PfDd2_010008400,PF3D7_0104600,.,866,+,PfDd2_010008600,PF3D7_0104800,NPT1,-3932,+,1,R2
PfDd2_01,annotation,intersect_peaks,170024,170346,.,.,.,ipeak_31,323,PfDd2_010008500,PF3D7_0104700,.,+,PfDd2_010008400,PF3D7_0104600,.,2460,+,PfDd2_010008600,PF3D7_0104800,NPT1,-2816,+,1,R2
PfDd2_14,annotation,intersect_peaks,2908827,2909113,.,.,.,ipeak_4625,287,PfDd2_140075900,PF3D7_1471700,.,+,PfDd2_140075800,PF3D7_1471600,.,1344,+,PfDd2_140076000,PF3D7_1471800,.,-713,+,1,R2
PfDd2_09,annotation,intersect_peaks,921561,921816,.,.,.,ipeak_2040,256,PfDd2_090027800,PF3D7_0922800,.,-,PfDd2_090027700,PF3D7_0922700,PRP18,6175,-,PfDd2_090027900,PF3D7_0922900,FabG,-9247,-,1,R2
PfDd2_11,annotation,intersect_peaks,135231,135602,.,.,.,ipeak_2615,372,.,.,.,,PfDd2_110008200,PF3D7_1105000,H4,2681,-,PfDd2_110008300,PF3D7_1105100,H2B,-875,+,4,R1-R2-R3-R4
PfDd2_08,annotation,intersect_peaks,372709,372964,.,.,.,ipeak_1673,256,.,.,.,,PfDd2_080012100,PF3D7_0806900,.,6041,-,PfDd2_080012400,PF3D7_0807200,.,-2068,+,1,R2
PfDd2_12,annotation,intersect_peaks,1457247,1457830,.,.,.,ipeak_3301,584,PfDd2_120040100,PF3D7_1235300,NOT4,+,PfDd2_120040000,PF3D7_1235200,VP2,5813,-,PfDd2_120040200,PF3D7_1235400,.,-2542,-,1,R2
PfDd2_07,annotation,intersect_peaks,959554,960635,.,.,.,ipeak_1499,1082,PfDd2_070027400,PF3D7_0723900,.,-,PfDd2_070027200,PF3D7_0723700,.,9039,+,PfDd2_070027500,PF3D7_0724000,.,-5021,+,1,R1
PfDd2_08,annotation,intersect_peaks,348522,349043,.,.,.,ipeak_1672,522,PfDd2_080011800,PF3D7_0806600,.,-,PfDd2_080011700,PF3D7_0806500,.,4289,-,PfDd2_080011900,PF3D7_0806700,.,-2274,+,1,R2
PfDd2_11,annotation,intersect_peaks,1773761,1773792,.,.,.,ipeak_2941,32,PfDd2_110049800,PF3D7_1147000,SLARP,-,PfDd2_110049700,PF3D7_1146900,.,2976,+,PfDd2_110049900,PF3D7_1147100,.,-9704,-,1,R5
PfDd2_07,annotation,intersect_peaks,950958,951354,.,.,.,ipeak_1498,397,.,.,.,,PfDd2_070027200,PF3D7_0723700,.,443,+,PfDd2_070027300,PF3D7_0723800,.,-1139,+,1,R1
PfDd2_14,annotation,intersect_peaks,1007673,1008514,.,.,.,ipeak_4254,842,PfDd2_140031000,PF3D7_1426500,ABCG2,-,PfDd2_140030900,PF3D7_1426400,.,970,-,PfDd2_140031100,PF3D7_1426600,.,-2084,-,1,R2
PfDd2_11,annotation,intersect_peaks,1325757,1326122,.,.,.,ipeak_2850,366,PfDd2_110039200,PF3D7_1136000,.,+,PfDd2_110039100,PF3D7_1135900,.,11012,-,PfDd2_110039300,PF3D7_1136100,.,-3384,+,1,R2
PfDd2_11,annotation,intersect_peaks,133742,133868,.,.,.,ipeak_2610,127,.,.,.,,PfDd2_110008200,PF3D7_1105000,H4,1192,-,PfDd2_110008300,PF3D7_1105100,H2B,-2609,+,3,R1-R2-R4
PfDd2_11,annotation,intersect_peaks,1334387,1334881,.,.,.,ipeak_2851,495,.,.,.,,PfDd2_110039400,PF3D7_1136200,.,208,-,PfDd2_110039500,PF3D7_1136300,TSN,-1966,+,1,R1
PfDd2_11,annotation,intersect_peaks,133869,133939,.,.,.,ipeak_2611,71,.,.,.,,PfDd2_110008200,PF3D7_1105000,H4,1319,-,PfDd2_110008300,PF3D7_1105100,H2B,-2538,+,2,R1-R4
PfDd2_14,annotation,intersect_peaks,2569624,2569965,.,.,.,ipeak_4538,342,.,.,.,,PfDd2_140068200,PF3D7_1463900,.,685,-,PfDd2_140068300,PF3D7_1464000,.,-1200,-,1,R1
PfDd2_11,annotation,intersect_peaks,1337828,1338188,.,.,.,ipeak_2852,361,PfDd2_110039500,PF3D7_1136300,TSN,+,PfDd2_110039400,PF3D7_1136200,.,3649,-,PfDd2_110039600,PF3D7_1136400,SRP72,-2893,-,1,R2
PfDd2_09,annotation,intersect_peaks,192538,192905,.,.,.,ipeak_1909,368,PfDd2_090009500,PF3D7_0904200,.,+,PfDd2_090009400,PF3D7_0904100,.,2082,-,PfDd2_090009600,PF3D7_0904300,.,-766,-,1,R2
PfDd2_09,annotation,intersect_peaks,186708,186969,.,.,.,ipeak_1908,262,PfDd2_090009400,PF3D7_0904100,.,-,PfDd2_090009300,PF3D7_0904000,.,3408,-,PfDd2_090009500,PF3D7_0904200,.,-5499,+,1,R2
PfDd2_09,annotation,intersect_peaks,158111,158392,.,.,.,ipeak_1903,282,PfDd2_090008800,PF3D7_0903500,.,+,PfDd2_090008700,PF3D7_0903400,.,3809,-,PfDd2_090008900,PF3D7_0903600,.,-4807,+,1,R2
PfDd2_09,annotation,intersect_peaks,153021,153324,.,.,.,ipeak_1902,304,PfDd2_090008700,PF3D7_0903400,.,-,PfDd2_090008600,PF3D7_0903300,.,7697,+,PfDd2_090008800,PF3D7_0903500,.,-4186,+,1,R2
PfDd2_09,annotation,intersect_peaks,151732,152156,.,.,.,ipeak_1901,425,PfDd2_090008700,PF3D7_0903400,.,-,PfDd2_090008600,PF3D7_0903300,.,6408,+,PfDd2_090008800,PF3D7_0903500,.,-5354,+,1,R2
PfDd2_09,annotation,intersect_peaks,148470,149017,.,.,.,ipeak_1900,548,PfDd2_090008700,PF3D7_0903400,.,-,PfDd2_090008600,PF3D7_0903300,.,3146,+,PfDd2_090008800,PF3D7_0903500,.,-8493,+,1,R2
PfDd2_09,annotation,intersect_peaks,182065,182719,.,.,.,ipeak_1907,655,PfDd2_090009300,PF3D7_0904000,.,-,PfDd2_090009200,PF3D7_0903900,RPL32,1016,+,PfDd2_090009400,PF3D7_0904100,.,-2807,-,1,R2
PfDd2_09,annotation,intersect_peaks,175190,175577,.,.,.,ipeak_1906,388,PfDd2_090009100,PF3D7_0903800,CCp4,+,PfDd2_090009000,PF3D7_0903700,.,3043,+,PfDd2_090009200,PF3D7_0903900,RPL32,-4906,+,1,R2
PfDd2_09,annotation,intersect_peaks,168994,169618,.,.,.,ipeak_1905,625,.,.,.,,PfDd2_090008900,PF3D7_0903600,.,1412,+,PfDd2_090009000,PF3D7_0903700,.,-633,+,1,R1
PfDd2_09,annotation,intersect_peaks,158912,159686,.,.,.,ipeak_1904,775,PfDd2_090008800,PF3D7_0903500,.,+,PfDd2_090008700,PF3D7_0903400,.,4610,-,PfDd2_090008900,PF3D7_0903600,.,-3513,+,1,R2
PfDd2_11,annotation,intersect_peaks,1373125,1373539,.,.,.,ipeak_2856,415,PfDd2_110040100,PF3D7_1136900,SUB2,+,PfDd2_110040000,PF3D7_1136800,.,7650,-,PfDd2_110040200,.,.,-1754,-,1,R2
PfDd2_12,annotation,intersect_peaks,309526,309855,.,.,.,ipeak_3041,330,PfDd2_120012000,PF3D7_1207200,.,-,PfDd2_120011900,PF3D7_1207100,.,5836,-,PfDd2_120012100,PF3D7_1207300,.,-10247,-,2,R2-R5
PfDd2_13,annotation,intersect_peaks,1707161,1707447,.,.,.,ipeak_3800,287,.,.,.,,PfDd2_130048700,PF3D7_1342900,ApiAP2,1863,-,PfDd2_130048800,PF3D7_1343000,PMT,-795,+,5,R1-R2-R3-R4-R5
PfDd2_11,annotation,intersect_peaks,1379427,1379861,.,.,.,ipeak_2857,435,.,.,.,,PfDd2_110040400,PF3D7_1137200,AEP,370,-,PfDd2_110040500,PF3D7_1137300,.,-350,-,1,R1
PfDd2_13,annotation,intersect_peaks,1707499,1707504,.,.,.,ipeak_3802,6,.,.,.,,PfDd2_130048700,PF3D7_1342900,ApiAP2,2201,-,PfDd2_130048800,PF3D7_1343000,PMT,-738,+,3,R1-R2-R3
PfDd2_13,annotation,intersect_peaks,1707505,1707619,.,.,.,ipeak_3803,115,.,.,.,,PfDd2_130048700,PF3D7_1342900,ApiAP2,2207,-,PfDd2_130048800,PF3D7_1343000,PMT,-623,+,2,R1-R3
PfDd2_14,annotation,intersect_peaks,1013592,1013881,.,.,.,ipeak_4256,290,PfDd2_140031100,PF3D7_1426600,.,-,PfDd2_140031000,PF3D7_1426500,ABCG2,4127,-,PfDd2_140031200,PF3D7_1426700,PEPC,-1777,-,1,R2
PfDd2_13,annotation,intersect_peaks,1712788,1713083,.,.,.,ipeak_3808,296,.,.,.,,PfDd2_130048900,PF3D7_1343100,.,809,-,PfDd2_130049000,PF3D7_1343200,.,-2840,+,1,R1
PfDd2_14,annotation,intersect_peaks,1016857,1017424,.,.,.,ipeak_4257,568,PfDd2_140031200,PF3D7_1426700,PEPC,-,PfDd2_140031100,PF3D7_1426600,.,1997,-,PfDd2_140031300,PF3D7_1426800,.,-5144,+,1,R2
PfDd2_14,annotation,intersect_peaks,1710245,1710516,.,.,.,ipeak_4402,272,PfDd2_140047000,.,.,+,PfDd2_140046900,PF3D7_1442500,.,2985,-,PfDd2_140047100,PF3D7_1442700,.,-11407,+,1,R2
PfDd2_13,annotation,intersect_peaks,1713084,1713121,.,.,.,ipeak_3809,38,.,.,.,,PfDd2_130048900,PF3D7_1343100,.,1105,-,PfDd2_130049000,PF3D7_1343200,.,-2802,+,2,R1-R3
PfDd2_12,annotation,intersect_peaks,1118586,1119419,.,.,.,ipeak_3220,834,.,.,.,,PfDd2_120032700,PF3D7_1227700,.,1745,-,PfDd2_120032800,PF3D7_1227800,.,-90,-,1,R1
PfDd2_12,annotation,intersect_peaks,1121001,1121319,.,.,.,ipeak_3221,319,PfDd2_120032800,PF3D7_1227800,.,-,PfDd2_120032700,PF3D7_1227700,.,4160,-,PfDd2_120032900,PF3D7_1227900,.,-2421,+,1,R2
PfDd2_12,annotation,intersect_peaks,1121478,1122414,.,.,.,ipeak_3222,937,PfDd2_120032800,PF3D7_1227800,.,-,PfDd2_120032700,PF3D7_1227700,.,4637,-,PfDd2_120032900,PF3D7_1227900,.,-1326,+,1,R2
PfDd2_12,annotation,intersect_peaks,1130105,1130672,.,.,.,ipeak_3223,568,PfDd2_120033200,PF3D7_1228200,.,+,PfDd2_120033100,PF3D7_1228100,LRR13,1873,-,PfDd2_120033300,PF3D7_1228300,NEK1,-2505,+,1,R2
PfDd2_12,annotation,intersect_peaks,1134757,1135439,.,.,.,ipeak_3224,683,PfDd2_120033300,PF3D7_1228300,NEK1,+,PfDd2_120033200,PF3D7_1228200,.,3580,+,PfDd2_120033400,PF3D7_1228400,.,-2988,+,1,R2
PfDd2_12,annotation,intersect_peaks,1138905,1139173,.,.,.,ipeak_3225,269,PfDd2_120033400,PF3D7_1228400,.,+,PfDd2_120033300,PF3D7_1228300,NEK1,2356,+,PfDd2_120033500,PF3D7_1228500,.,-4342,+,1,R2
PfDd2_12,annotation,intersect_peaks,1139295,1139748,.,.,.,ipeak_3226,454,PfDd2_120033400,PF3D7_1228400,.,+,PfDd2_120033300,PF3D7_1228300,NEK1,2746,+,PfDd2_120033500,PF3D7_1228500,.,-3767,+,1,R2
PfDd2_12,annotation,intersect_peaks,1147492,1147848,.,.,.,ipeak_3227,357,PfDd2_120033600,PF3D7_1228600,MSP9,-,PfDd2_120033500,PF3D7_1228500,.,2479,+,PfDd2_120033700,PF3D7_1228700,.,-2632,+,1,R1
PfDd2_12,annotation,intersect_peaks,1148132,1148216,.,.,.,ipeak_3228,85,.,.,.,,PfDd2_120033600,PF3D7_1228600,MSP9,255,-,PfDd2_120033700,PF3D7_1228700,.,-2264,+,1,R1
PfDd2_12,annotation,intersect_peaks,1148217,1148232,.,.,.,ipeak_3229,16,.,.,.,,PfDd2_120033600,PF3D7_1228600,MSP9,340,-,PfDd2_120033700,PF3D7_1228700,.,-2248,+,2,R1-R2
PfDd2_10,annotation,intersect_peaks,992583,992839,.,.,.,ipeak_2436,257,PfDd2_100029400,PF3D7_1024000,.,+,PfDd2_100029300,PF3D7_1023900,CHD1,8138,-,PfDd2_100029600,PF3D7_1024200,.,-5473,-,1,R2
PfDd2_10,annotation,intersect_peaks,995615,995890,.,.,.,ipeak_2437,276,.,.,.,,PfDd2_100029400,PF3D7_1024000,.,1987,+,PfDd2_100029600,PF3D7_1024200,.,-2422,-,1,R2
PfDd2_10,annotation,intersect_peaks,989334,989377,.,.,.,ipeak_2434,44,.,.,.,,PfDd2_100029300,PF3D7_1023900,CHD1,4889,-,PfDd2_100029400,PF3D7_1024000,.,-2551,+,2,R1-R4
PfDd2_14,annotation,intersect_peaks,1167084,1167095,.,.,.,ipeak_4285,12,.,.,.,,PfDd2_140034500,PF3D7_1430100,PTPA,455,+,PfDd2_140034600,PF3D7_1430200,.,-835,+,2,R1-R2
PfDd2_10,annotation,intersect_peaks,989378,989443,.,.,.,ipeak_2435,66,.,.,.,,PfDd2_100029300,PF3D7_1023900,CHD1,4933,-,PfDd2_100029400,PF3D7_1024000,.,-2485,+,1,R1
PfDd2_10,annotation,intersect_peaks,989056,989333,.,.,.,ipeak_2433,278,.,.,.,,PfDd2_100029300,PF3D7_1023900,CHD1,4611,-,PfDd2_100029400,PF3D7_1024000,.,-2595,+,3,R1-R3-R4
PfDd2_10,annotation,intersect_peaks,988998,989055,.,.,.,ipeak_2432,58,.,.,.,,PfDd2_100029300,PF3D7_1023900,CHD1,4553,-,PfDd2_100029400,PF3D7_1024000,.,-2873,+,2,R1-R4
PfDd2_09,annotation,intersect_peaks,1204347,1204366,.,.,.,ipeak_2121,20,PfDd2_090035500,PF3D7_0930400,.,+,PfDd2_090035400,PF3D7_0930300,MSP1,4481,+,PfDd2_090035600,PF3D7_0930500,DGK1,-648,-,3,R1-R2-R4
PfDd2_14,annotation,intersect_peaks,2569966,2570334,.,.,.,ipeak_4539,369,.,.,.,,PfDd2_140068200,PF3D7_1463900,.,1027,-,PfDd2_140068300,PF3D7_1464000,.,-831,-,2,R1-R2
PfDd2_10,annotation,intersect_peaks,987692,988437,.,.,.,ipeak_2430,746,.,.,.,,PfDd2_100029300,PF3D7_1023900,CHD1,3247,-,PfDd2_100029400,PF3D7_1024000,.,-3491,+,1,R1
PfDd2_14,annotation,intersect_peaks,1711520,1712032,.,.,.,ipeak_4404,513,PfDd2_140047000,.,.,+,PfDd2_140046900,PF3D7_1442500,.,4260,-,PfDd2_140047100,PF3D7_1442700,.,-9891,+,1,R2
PfDd2_14,annotation,intersect_peaks,2537438,2538074,.,.,.,ipeak_4534,637,.,.,.,,PfDd2_140067100,PF3D7_1462700,.,2988,-,PfDd2_140067200,PF3D7_1462800,GAPDH,-336,+,1,R1
PfDd2_14,annotation,intersect_peaks,2554779,2555120,.,.,.,ipeak_4537,342,PfDd2_140067700,PF3D7_1463400,.,+,PfDd2_140067600,PF3D7_1463300,.,927,+,PfDd2_140067800,PF3D7_1463500,.,-2030,+,1,R2
PfDd2_10,annotation,intersect_peaks,988944,988997,.,.,.,ipeak_2431,54,.,.,.,,PfDd2_100029300,PF3D7_1023900,CHD1,4499,-,PfDd2_100029400,PF3D7_1024000,.,-2931,+,1,R1
PfDd2_14,annotation,intersect_peaks,2517403,2517837,.,.,.,ipeak_4531,435,PfDd2_140066800,PF3D7_1462400,.,-,PfDd2_140066700,PF3D7_1462300,.,9069,-,PfDd2_140066900,PF3D7_1462500,.,-6331,-,1,R2
PfDd2_08,annotation,intersect_peaks,342771,343298,.,.,.,ipeak_1671,528,PfDd2_080011700,PF3D7_0806500,.,-,PfDd2_080011600,PF3D7_0806400,.,1157,+,PfDd2_080011800,PF3D7_0806600,.,-2844,-,1,R2
PfDd2_14,annotation,intersect_peaks,2531264,2531607,.,.,.,ipeak_4533,344,PfDd2_140067000,PF3D7_1462600,.,+,PfDd2_140066900,PF3D7_1462500,.,2145,-,PfDd2_140067100,PF3D7_1462700,.,-1453,-,1,R2
PfDd2_14,annotation,intersect_peaks,2530136,2530586,.,.,.,ipeak_4532,451,PfDd2_140067000,PF3D7_1462600,.,+,PfDd2_140066900,PF3D7_1462500,.,1017,-,PfDd2_140067100,PF3D7_1462700,.,-2474,-,1,R2
PfDd2_14,annotation,intersect_peaks,3012162,3012556,.,.,.,ipeak_4645,395,PfDd2_140078300,PF3D7_1474200,.,-,PfDd2_140078200,PF3D7_1474100,.,10696,+,PfDd2_140078400,PF3D7_1474300,.,-6010,+,1,R2
PfDd2_05,annotation,intersect_peaks,661649,662413,.,.,.,ipeak_879,765,.,.,.,,PfDd2_050020600,PF3D7_0515700,GAP40,1465,-,PfDd2_050020700,PF3D7_0515800,.,-889,-,1,R1
PfDd2_05,annotation,intersect_peaks,661612,661648,.,.,.,ipeak_878,37,.,.,.,,PfDd2_050020600,PF3D7_0515700,GAP40,1428,-,PfDd2_050020700,PF3D7_0515800,.,-1654,-,2,R1-R3
PfDd2_13,annotation,intersect_peaks,2450205,2450633,.,.,.,ipeak_3961,429,PfDd2_130066600,PF3D7_1360800,FLN,+,PfDd2_130066500,PF3D7_1360700,PIAS,4555,-,PfDd2_130066700,PF3D7_1360900,.,-4322,-,1,R2
PfDd2_05,annotation,intersect_peaks,660564,661018,.,.,.,ipeak_875,455,.,.,.,,PfDd2_050020600,PF3D7_0515700,GAP40,380,-,PfDd2_050020700,PF3D7_0515800,.,-2284,-,1,R1
PfDd2_05,annotation,intersect_peaks,658822,659824,.,.,.,ipeak_874,1003,PfDd2_050020600,PF3D7_0515700,GAP40,-,PfDd2_050020500,PF3D7_0515600,.,1898,+,PfDd2_050020700,PF3D7_0515800,.,-3478,-,1,R2
PfDd2_05,annotation,intersect_peaks,661048,661611,.,.,.,ipeak_877,564,.,.,.,,PfDd2_050020600,PF3D7_0515700,GAP40,864,-,PfDd2_050020700,PF3D7_0515800,.,-1691,-,3,R1-R2-R3
PfDd2_05,annotation,intersect_peaks,661019,661047,.,.,.,ipeak_876,29,.,.,.,,PfDd2_050020600,PF3D7_0515700,GAP40,835,-,PfDd2_050020700,PF3D7_0515800,.,-2255,-,2,R1-R3
PfDd2_05,annotation,intersect_peaks,639186,639601,.,.,.,ipeak_871,416,PfDd2_050020200,.,.,+,PfDd2_050020100,PF3D7_0515200,.,6355,+,PfDd2_050020300,PF3D7_0515400,.,-2650,+,1,R2
PfDd2_05,annotation,intersect_peaks,620950,621328,.,.,.,ipeak_870,379,PfDd2_050019700,PF3D7_0514800,.,-,PfDd2_050019600,PF3D7_0514700,.,1128,+,PfDd2_050019800,PF3D7_0514900,.,-2303,+,1,R2
PfDd2_05,annotation,intersect_peaks,649400,649649,.,.,.,ipeak_873,250,PfDd2_050020400,PF3D7_0515500,.,-,PfDd2_050020300,PF3D7_0515400,.,4106,+,PfDd2_050020500,PF3D7_0515600,.,-1846,+,1,R2
PfDd2_05,annotation,intersect_peaks,640710,641382,.,.,.,ipeak_872,673,.,.,.,,PfDd2_050020200,.,.,436,+,PfDd2_050020300,PF3D7_0515400,.,-869,+,1,R1
PfDd2_08,annotation,intersect_peaks,828620,829774,.,.,.,ipeak_1763,1155,.,.,.,,PfDd2_080023300,PF3D7_0818100,.,1412,+,PfDd2_080023400,PF3D7_0818200,14-3-3I,-934,+,1,R1
PfDd2_08,annotation,intersect_peaks,819617,820100,.,.,.,ipeak_1762,484,.,.,.,,PfDd2_080023100,PF3D7_0817900,HMGB2,1826,-,PfDd2_080023200,PF3D7_0818000,.,-1890,+,1,R1
PfDd2_08,annotation,intersect_peaks,819537,819616,.,.,.,ipeak_1761,80,.,.,.,,PfDd2_080023100,PF3D7_0817900,HMGB2,1746,-,PfDd2_080023200,PF3D7_0818000,.,-2374,+,2,R1-R2
PfDd2_08,annotation,intersect_peaks,819172,819536,.,.,.,ipeak_1760,365,.,.,.,,PfDd2_080023100,PF3D7_0817900,HMGB2,1381,-,PfDd2_080023200,PF3D7_0818000,.,-2454,+,3,R1-R2-R3
PfDd2_08,annotation,intersect_peaks,860002,860041,.,.,.,ipeak_1767,40,.,.,.,,PfDd2_080024000,PF3D7_0818800,IMP4,2631,-,PfDd2_080024100,PF3D7_0818900,.,-940,+,2,R1-R4
PfDd2_08,annotation,intersect_peaks,859726,860001,.,.,.,ipeak_1766,276,.,.,.,,PfDd2_080024000,PF3D7_0818800,IMP4,2355,-,PfDd2_080024100,PF3D7_0818900,.,-980,+,3,R1-R2-R4
PfDd2_08,annotation,intersect_peaks,859725,859725,.,.,.,ipeak_1765,1,.,.,.,,PfDd2_080024000,PF3D7_0818800,IMP4,2354,-,PfDd2_080024100,PF3D7_0818900,.,-1256,+,2,R1-R2
PfDd2_08,annotation,intersect_peaks,859602,859724,.,.,.,ipeak_1764,123,.,.,.,,PfDd2_080024000,PF3D7_0818800,IMP4,2231,-,PfDd2_080024100,PF3D7_0818900,.,-1257,+,1,R1
PfDd2_11,annotation,intersect_peaks,1306262,1306735,.,.,.,ipeak_2847,474,PfDd2_110038800,PF3D7_1135600,.,+,PfDd2_110038700,PF3D7_1135500,.,3269,-,PfDd2_110038900,PF3D7_1135700,.,-3815,-,1,R2
PfDd2_11,annotation,intersect_peaks,1305413,1305685,.,.,.,ipeak_2846,273,PfDd2_110038800,PF3D7_1135600,.,+,PfDd2_110038700,PF3D7_1135500,.,2420,-,PfDd2_110038900,PF3D7_1135700,.,-4865,-,1,R2
PfDd2_08,annotation,intersect_peaks,866756,867076,.,.,.,ipeak_1769,321,PfDd2_080024200,PF3D7_0819000,.,-,PfDd2_080024100,PF3D7_0818900,.,3742,+,PfDd2_080024300,PF3D7_0819100,.,-3137,+,1,R2
PfDd2_08,annotation,intersect_peaks,338482,339040,.,.,.,ipeak_1670,559,PfDd2_080011500,PF3D7_0806300,.,-,PfDd2_080011400,PF3D7_0806200,.,4005,+,PfDd2_080011600,PF3D7_0806400,.,-2041,+,1,R2
PfDd2_11,annotation,intersect_peaks,1291922,1292294,.,.,.,ipeak_2843,373,.,.,.,,PfDd2_110038400,PF3D7_1135100,PPM8,1217,-,PfDd2_110038500,PF3D7_1135300,.,-2771,-,1,R1
PfDd2_11,annotation,intersect_peaks,1290140,1290454,.,.,.,ipeak_2842,315,PfDd2_110038400,PF3D7_1135100,PPM8,-,PfDd2_110038300,PF3D7_1135000,.,2246,+,PfDd2_110038500,PF3D7_1135300,.,-4611,-,1,R2
PfDd2_11,annotation,intersect_peaks,1288743,1289058,.,.,.,ipeak_2841,316,PfDd2_110038400,PF3D7_1135100,PPM8,-,PfDd2_110038300,PF3D7_1135000,.,849,+,PfDd2_110038500,PF3D7_1135300,.,-6007,-,1,R2
PfDd2_11,annotation,intersect_peaks,1277543,1277861,.,.,.,ipeak_2840,319,PfDd2_110038000,PF3D7_1134700,RPA2,-,PfDd2_110037900,PF3D7_1134600,.,7721,-,PfDd2_110038100,PF3D7_1134800,.,-3334,+,1,R2
PfDd2_14,annotation,intersect_peaks,2550094,2550423,.,.,.,ipeak_4536,330,PfDd2_140067500,PF3D7_1463200,RFC3,+,PfDd2_140067400,PF3D7_1463000,.,4500,-,PfDd2_140067600,PF3D7_1463300,.,-1810,+,1,R2
PfDd2_13,annotation,intersect_peaks,2777993,2778279,.,.,.,ipeak_4018,287,PfDd2_130075200,PF3D7_1369400,.,+,PfDd2_130075100,PF3D7_1369300,.,4569,-,PfDd2_130075300,PF3D7_1369500,.,-7026,+,1,R2
PfDd2_04,annotation,intersect_peaks,369577,370193,.,.,.,ipeak_585,617,PfDd2_040013800,PF3D7_0408500,FEN1,-,PfDd2_040013700,PF3D7_0408400,.,2137,-,PfDd2_040013900,PF3D7_0408600,SIAP1,-2703,+,1,R2
PfDd2_04,annotation,intersect_peaks,368872,369190,.,.,.,ipeak_584,319,PfDd2_040013800,PF3D7_0408500,FEN1,-,PfDd2_040013700,PF3D7_0408400,.,1432,-,PfDd2_040013900,PF3D7_0408600,SIAP1,-3706,+,1,R2
PfDd2_04,annotation,intersect_peaks,377370,377637,.,.,.,ipeak_587,268,PfDd2_040014000,PF3D7_0408700,PLP1,-,PfDd2_040013900,PF3D7_0408600,SIAP1,1520,+,PfDd2_040014100,PF3D7_0408800,.,-3832,-,1,R2
PfDd2_04,annotation,intersect_peaks,375399,375660,.,.,.,ipeak_586,262,PfDd2_040013900,PF3D7_0408600,SIAP1,+,PfDd2_040013800,PF3D7_0408500,FEN1,5205,-,PfDd2_040014000,PF3D7_0408700,PLP1,-1203,-,1,R2
PfDd2_04,annotation,intersect_peaks,347091,347516,.,.,.,ipeak_581,426,PfDd2_040013100,PF3D7_0407800,.,+,PfDd2_040013000,.,.,4375,-,PfDd2_040013200,PF3D7_0407900,.,-3375,-,1,R2
PfDd2_04,annotation,intersect_peaks,343758,343903,.,.,.,ipeak_580,146,.,.,.,,PfDd2_040013000,.,.,1042,-,PfDd2_040013100,PF3D7_0407800,.,-640,+,1,R1
PfDd2_04,annotation,intersect_peaks,361819,362092,.,.,.,ipeak_583,274,PfDd2_040013500,PF3D7_0408200,.,+,PfDd2_040013400,PF3D7_0408100,.,1618,+,PfDd2_040013600,PF3D7_0408300,.,-1069,-,1,R2
PfDd2_04,annotation,intersect_peaks,355065,355415,.,.,.,ipeak_582,351,.,.,.,,PfDd2_040013300,.,.,941,-,PfDd2_040013400,PF3D7_0408100,.,-1436,+,1,R1
PfDd2_04,annotation,intersect_peaks,396491,396740,.,.,.,ipeak_589,250,PfDd2_040014400,PF3D7_0409100,PRPF31,-,PfDd2_040014300,PF3D7_0409000,.,1682,-,PfDd2_040014500,PF3D7_0409200,SOF1,-1592,+,1,R2
PfDd2_04,annotation,intersect_peaks,377869,378133,.,.,.,ipeak_588,265,PfDd2_040014000,PF3D7_0408700,PLP1,-,PfDd2_040013900,PF3D7_0408600,SIAP1,2019,+,PfDd2_040014100,PF3D7_0408800,.,-3336,-,1,R2
PfDd2_14,annotation,intersect_peaks,684513,684851,.,.,.,ipeak_4193,339,PfDd2_140021800,PF3D7_1417200,.,+,PfDd2_140021700,PF3D7_1417100,.,13143,+,PfDd2_140021900,PF3D7_1417300,ATG4,-4924,+,1,R2
PfDd2_14,annotation,intersect_peaks,679978,680258,.,.,.,ipeak_4192,281,PfDd2_140021800,PF3D7_1417200,.,+,PfDd2_140021700,PF3D7_1417100,.,8608,+,PfDd2_140021900,PF3D7_1417300,ATG4,-9517,+,1,R5
PfDd2_14,annotation,intersect_peaks,677718,678130,.,.,.,ipeak_4191,413,PfDd2_140021800,PF3D7_1417200,.,+,PfDd2_140021700,PF3D7_1417100,.,6348,+,PfDd2_140021900,PF3D7_1417300,ATG4,-11645,+,1,R2
PfDd2_12,annotation,intersect_peaks,1862586,1862992,.,.,.,ipeak_3400,407,PfDd2_120049700,PF3D7_1244400,.,+,PfDd2_120049600,.,.,2505,+,PfDd2_120049800,PF3D7_1244500,.,-3214,-,1,R2
PfDd2_14,annotation,intersect_peaks,707379,707719,.,.,.,ipeak_4197,341,PfDd2_140022200,PF3D7_1417500,CBF5,-,PfDd2_140022100,.,.,1192,+,PfDd2_140022300,PF3D7_1417600,.,-3184,-,1,R2
PfDd2_14,annotation,intersect_peaks,702961,703492,.,.,.,ipeak_4196,532,PfDd2_140022100,.,.,+,PfDd2_140022000,.,.,776,+,PfDd2_140022200,PF3D7_1417500,CBF5,-3670,-,1,R2
